open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1641600000000,0.34433000,0.35471000,0.30422000,0.31477000,500980921.00000000,1641686399999,164895953.54139000,360907,242553543.00000000,79881639.21594000,0
1641686400000,0.31470000,0.34604000,0.31092000,0.32800000,431391050.00000000,1641772799999,140378765.05649000,293244,211895391.00000000,68960502.38367000,0
1641772800000,0.32799000,0.33289000,0.29000000,0.30685000,544218617.00000000,1641859199999,167550487.40788000,295628,265985470.00000000,81900546.80253000,0
1641859200000,0.30677000,0.32544000,0.30217000,0.32100000,382279573.00000000,1641945599999,119545693.80172000,224733,184656002.00000000,57754938.46453000,0
1641945600000,0.32099000,0.36597000,0.32000000,0.35927000,534660811.00000000,1642031999999,185759405.17156000,356257,264647948.00000000,91932050.23766000,0
1642032000000,0.35933000,0.36425000,0.32418000,0.32659000,571840639.00000000,1642118399999,197748978.99866000,340640,273408469.00000000,94607538.33517000,0
1642118400000,0.32658000,0.33540000,0.31753000,0.32465000,419805545.00000000,1642204799999,136914673.53160000,240015,201675391.00000000,65783149.66756000,0
1642204800000,0.32467000,0.34987000,0.32166000,0.33546000,435708061.00000000,1642291199999,146104530.57800000,254564,214962195.00000000,72061289.24818000,0
1642291200000,0.33543000,0.34117000,0.32304000,0.32877000,391611397.00000000,1642377599999,129576093.40101000,224576,192162177.00000000,63574661.63251000,0
1642377600000,0.32894000,0.32974000,0.29869000,0.30424000,421465183.00000000,1642463999999,131696317.64665000,293443,201450676.00000000,62950630.35711000,0
1642464000000,0.30423000,0.31432000,0.29030000,0.29995000,559505936.00000000,1642550399999,168006441.18199000,384210,273159657.00000000,82045296.74168000,0
1642550400000,0.29995000,0.30190000,0.27326000,0.27800000,397082109.00000000,1642636799999,113389686.23369000,285593,192984753.00000000,55092164.54607000,0
1642636800000,0.27786000,0.29430000,0.25808000,0.26141000,407285367.00000000,1642723199999,114057017.45483000,283513,195246214.00000000,54738442.97462000,0
1642723200000,0.26142000,0.26600000,0.20112000,0.21581000,1042025385.00000000,1642809599999,246985119.11934000,617151,501841418.00000000,119116174.78143000,0
1642809600000,0.21572000,0.22258000,0.15386000,0.18119000,1637970816.00000000,1642895999999,299768592.21589000,847196,819460366.00000000,149801617.53295000,0
1642896000000,0.18137000,0.20135000,0.17935000,0.19614000,873909640.00000000,1642982399999,165567954.78846000,480989,438538358.00000000,83081626.05517000,0
1642982400000,0.19616000,0.19675000,0.16042000,0.18490000,943229601.00000000,1643068799999,164967289.23836000,400004,460883864.00000000,80639970.58689000,0
1643068800000,0.18488000,0.19988000,0.17482000,0.18687000,584577588.00000000,1643155199999,107091657.63217000,256393,280638028.00000000,51499371.14206000,0
1643155200000,0.18710000,0.23227000,0.18407000,0.21038000,1076676399.00000000,1643241599999,228108435.78614000,536847,536685886.00000000,113719707.56314000,0
1643241600000,0.21022000,0.21400000,0.17848000,0.18816000,843949656.00000000,1643327999999,166034436.87148000,394832,403578235.00000000,79377472.34245000,0
1643328000000,0.18821000,0.19366000,0.18032000,0.18993000,509226481.00000000,1643414399999,95292374.22774000,255728,245590919.00000000,45972353.01120000,0
1643414400000,0.19008000,0.19998000,0.18711000,0.19233000,512271627.00000000,1643500799999,98991866.77545000,233207,244160227.00000000,47206718.11368000,0
1643500800000,0.19235000,0.21067000,0.18620000,0.18964000,858797152.00000000,1643587199999,170966983.04722000,380192,417338517.00000000,83153022.01813000,0
1643587200000,0.18964000,0.20074000,0.17959000,0.19794000,606093343.00000000,1643673599999,114593400.05984000,332421,302828302.00000000,57256032.08017000,0
1643673600000,0.19795000,0.20992000,0.19611000,0.20563000,659220626.00000000,1643759999999,134049039.80113000,363145,327266158.00000000,66554296.13486000,0
1643760000000,0.20560000,0.20774000,0.18104000,0.18635000,608536868.00000000,1643846399999,118842929.15611000,327124,298262625.00000000,58252569.08720000,0
1643846400000,0.18642000,0.18834000,0.17796000,0.18734000,647735968.00000000,1643932799999,119397063.65205000,336563,324384544.00000000,59810074.73275000,0
1643932800000,0.18723000,0.20500000,0.18438000,0.20176000,636626505.00000000,1644019199999,122803054.41579000,341386,325257343.00000000,62765852.86186000,0
1644019200000,0.20176000,0.29724000,0.20077000,0.29236000,2260832358.00000000,1644105599999,575628770.84542000,1367379,1158133547.00000000,294950205.83829000,0
1644105600000,0.29236000,0.35753000,0.28970000,0.32019000,2598755527.00000000,1644191999999,849564422.08940000,1811300,1317309742.00000000,430722192.64141000,0
1644192000000,0.32020000,0.38426000,0.30256000,0.34795000,2072518872.00000000,1644278399999,729213930.36638000,1388160,1050864505.00000000,369570884.52443000,0
1644278400000,0.34796000,0.38250000,0.31980000,0.38096000,1502436340.00000000,1644364799999,517812182.82332000,959876,764304736.00000000,263672948.54950000,0
1644364800000,0.38108000,0.39580000,0.34854000,0.35829000,1224254128.00000000,1644451199999,448495669.62062000,835026,599621165.00000000,219786836.61253000,0
1644451200000,0.35831000,0.37076000,0.32300000,0.32716000,1062703583.00000000,1644537599999,371142506.53052000,707106,513992587.00000000,179548709.01373000,0
1644537600000,0.32728000,0.34882000,0.29850000,0.30619000,875167586.00000000,1644623999999,286687206.04515000,562142,420156387.00000000,137825743.05848000,0
1644624000000,0.30616000,0.32168000,0.29119000,0.30930000,804759582.00000000,1644710399999,247665231.09854000,475478,402896811.00000000,124076269.81923000,0
1644710400000,0.30933000,0.31538000,0.27632000,0.28070000,635029883.00000000,1644796799999,188273793.48930000,369416,308471388.00000000,91529996.71574000,0
1644796800000,0.28066000,0.30600000,0.27400000,0.29490000,880003744.00000000,1644883199999,253979835.51075000,532176,438408483.00000000,126572586.37944000,0
1644883200000,0.29490000,0.36000000,0.29427000,0.35601000,1383109387.00000000,1644969599999,461546050.02632000,920081,692511127.00000000,231207714.20529000,0
1644969600000,0.35601000,0.35635000,0.32267000,0.33200000,981879258.00000000,1645055999999,330419767.17877000,651755,478142920.00000000,160880145.61073000,0
1645056000000,0.33197000,0.34068000,0.29420000,0.30167000,989673802.00000000,1645142399999,313487995.58416000,632523,475526485.00000000,150711588.50000000,0
1645142400000,0.30175000,0.31216000,0.28666000,0.28955000,903249897.00000000,1645228799999,269627635.96296000,559282,429298083.00000000,128188734.40734000,0
1645228800000,0.28952000,0.30170000,0.27625000,0.28157000,633178138.00000000,1645315199999,181941069.67247000,399986,298878096.00000000,85899013.96022000,0
1645315200000,0.28154000,0.28200000,0.24566000,0.25015000,982154914.00000000,1645401599999,253831952.05342000,510211,461184310.00000000,119219758.41509000,0
1645401600000,0.25014000,0.27495000,0.22277000,0.22441000,1445637492.00000000,1645487999999,367238908.20187000,677209,696222778.00000000,177165709.65382000,0
1645488000000,0.22441000,0.24433000,0.21475000,0.24224000,1338538729.00000000,1645574399999,305850797.17216000,503550,675519097.00000000,154543528.39649000,0
1645574400000,0.24230000,0.25200000,0.21675000,0.21776000,1287468350.00000000,1645660799999,305221898.77426000,488979,640821006.00000000,152005814.95967000,0
1645660800000,0.21790000,0.24400000,0.19210000,0.22772000,2519223780.00000000,1645747199999,531552344.99117000,841325,1274197547.00000000,269216316.67786000,0
1645747200000,0.22768000,0.26704000,0.22506000,0.25868000,1653852570.00000000,1645833599999,404095876.53159000,666270,846229413.00000000,206788314.74067000,0
1645833600000,0.25866000,0.26878000,0.24239000,0.24907000,974247144.00000000,1645919999999,246351744.06125000,436404,478245435.00000000,121004270.21455000,0
1645920000000,0.24907000,0.25400000,0.22885000,0.23194000,896225112.00000000,1646006399999,215869626.06563000,399600,433037334.00000000,104412192.74745000,0
1646006400000,0.23193000,0.26291000,0.22331000,0.26064000,1100545068.00000000,1646092799999,264279191.16557000,444474,547449826.00000000,131657569.84056000,0
1646092800000,0.26059000,0.27684000,0.24800000,0.25858000,1462673028.00000000,1646179199999,384759531.18885000,639150,739719216.00000000,194713180.59585000,0
1646179200000,0.25860000,0.26975000,0.24929000,0.25443000,1032703912.00000000,1646265599999,266411774.83258000,409991,513690891.00000000,132624440.92914000,0
1646265600000,0.25449000,0.25995000,0.24040000,0.24354000,656091984.00000000,1646351999999,164100295.22954000,279947,314562783.00000000,78701180.81239000,0
1646352000000,0.24356000,0.24443000,0.21844000,0.22294000,742508810.00000000,1646438399999,173603032.70098000,306258,352618044.00000000,82529129.09959000,0
1646438400000,0.22294000,0.23297000,0.21272000,0.23177000,502052766.00000000,1646524799999,112303964.24643000,230269,250317131.00000000,56005826.58083000,0
1646524800000,0.23184000,0.23732000,0.21468000,0.21614000,591278182.00000000,1646611199999,133205285.86787000,245922,279576845.00000000,63000330.42272000,0
1646611200000,0.21615000,0.22971000,0.20929000,0.21475000,691860268.00000000,1646697599999,150672739.50833000,279185,332804227.00000000,72527615.31556000,0
1646697600000,0.21473000,0.23057000,0.21288000,0.21959000,690041167.00000000,1646783999999,153626345.79708000,264403,335817950.00000000,74789017.87864000,0
1646784000000,0.21959000,0.24029000,0.21778000,0.23272000,673599262.00000000,1646870399999,155900525.70092000,280638,339058153.00000000,78438192.94950000,0
1646870400000,0.23270000,0.23363000,0.21139000,0.21728000,538074302.00000000,1646956799999,117987000.84827000,234138,257085941.00000000,56346140.20983000,0
1646956800000,0.21728000,0.22281000,0.21017000,0.21147000,472247718.00000000,1647043199999,101967443.91654000,207610,227798077.00000000,49209746.55232000,0
1647043200000,0.21147000,0.21888000,0.21095000,0.21390000,296564509.00000000,1647129599999,63998450.42058000,131908,145135154.00000000,31315114.92421000,0
1647129600000,0.21391000,0.24254000,0.21108000,0.21685000,1046884581.00000000,1647215999999,239512455.77323000,464793,508208177.00000000,116228102.44283000,0
1647216000000,0.21684000,0.22460000,0.21372000,0.21994000,561658404.00000000,1647302399999,122237638.27062000,235857,284104348.00000000,61859078.94951000,0
1647302400000,0.21990000,0.22360000,0.21250000,0.21466000,432329501.00000000,1647388799999,93866358.35140000,184406,210010332.00000000,45614218.06000000,0
1647388800000,0.21464000,0.23995000,0.21363000,0.23885000,784201077.00000000,1647475199999,174844051.80254000,329077,413908917.00000000,92375351.46569000,0
1647475200000,0.23884000,0.24172000,0.22402000,0.22694000,640475352.00000000,1647561599999,147528981.92017000,273481,310287469.00000000,71531470.94091000,0
1647561600000,0.22694000,0.23300000,0.21770000,0.22978000,577555555.00000000,1647647999999,129053632.46745000,229974,287337907.00000000,64228312.25126000,0
1647648000000,0.22976000,0.25788000,0.22729000,0.24879000,936957523.00000000,1647734399999,226522109.16761000,402959,475439640.00000000,114954678.37798000,0
1647734400000,0.24878000,0.25716000,0.22863000,0.23400000,739945151.00000000,1647820799999,177824935.96719000,323224,362456675.00000000,87107622.54669000,0
1647820800000,0.23405000,0.23905000,0.22421000,0.23576000,614935190.00000000,1647907199999,143188856.55598000,222371,304978245.00000000,71044742.57281000,0
1647907200000,0.23576000,0.25495000,0.23514000,0.24122000,859479443.00000000,1647993599999,210991402.96193000,329493,422947598.00000000,103877990.69788000,0
1647993600000,0.24121000,0.25190000,0.23625000,0.24933000,704585767.00000000,1648079999999,171894114.36595000,266858,345284185.00000000,84267293.47415000,0
1648080000000,0.24932000,0.26250000,0.24523000,0.25329000,938043501.00000000,1648166399999,237526850.94451000,406429,477270562.00000000,120878727.30414000,0
1648166400000,0.25329000,0.26649000,0.24300000,0.24497000,1087871258.00000000,1648252799999,276634060.42345000,442064,533688117.00000000,135752191.82890000,0
1648252800000,0.24500000,0.25386000,0.24222000,0.25159000,413254803.00000000,1648339199999,102788450.04908000,171438,206780041.00000000,51430820.05973000,0
1648339200000,0.25153000,0.26439000,0.24556000,0.26330000,524048955.00000000,1648425599999,133267046.05331000,228958,262841219.00000000,66890603.87927000,0
1648425600000,0.26327000,0.29151000,0.25900000,0.26282000,1303778007.00000000,1648511999999,357366334.12788000,609824,645955415.00000000,177170845.19335000,0
1648512000000,0.26285000,0.28216000,0.26203000,0.27092000,851923731.00000000,1648598399999,231453572.05123000,382205,427518542.00000000,116192261.57769000,0
1648598400000,0.27092000,0.28400000,0.25555000,0.27219000,761535716.00000000,1648684799999,206060717.89124000,381402,368838577.00000000,99874463.15026000,0
1648684800000,0.27223000,0.28900000,0.24850000,0.25436000,912609434.00000000,1648771199999,244947253.81940000,484693,430617758.00000000,115824026.28470000,0
1648771200000,0.25438000,0.26781000,0.24102000,0.26177000,799962625.00000000,1648857599999,202931351.54020000,376154,378612030.00000000,96115253.18151000,0
1648857600000,0.26176000,0.27825000,0.25346000,0.25452000,704251713.00000000,1648943999999,187463350.58494000,344307,337729569.00000000,89984069.78384000,0
1648944000000,0.25458000,0.26915000,0.25002000,0.26642000,436731448.00000000,1649030399999,113802938.48815000,216854,214480402.00000000,55926696.38926000,0
1649030400000,0.26639000,0.26661000,0.24444000,0.25665000,467099110.00000000,1649116799999,120021315.45366000,232476,216872859.00000000,55760905.76809000,0
1649116800000,0.25665000,0.26308000,0.24743000,0.24840000,434755581.00000000,1649203199999,111404657.61937000,211934,206520050.00000000,52949880.18317000,0
1649203200000,0.24846000,0.24932000,0.21858000,0.22008000,723331602.00000000,1649289599999,168646477.28163000,398861,334592047.00000000,78037422.01882000,0
1649289600000,0.22000000,0.23143000,0.21600000,0.22783000,429712979.00000000,1649375999999,96564989.57245000,215213,212515137.00000000,47770368.17329000,0
1649376000000,0.22783000,0.23125000,0.21079000,0.21376000,339840282.00000000,1649462399999,75649207.28056000,177951,163948222.00000000,36511143.15506000,0
1649462400000,0.21373000,0.22696000,0.21207000,0.22585000,235344450.00000000,1649548799999,51261818.06523000,124491,117899526.00000000,25692392.70780000,0
1649548800000,0.22586000,0.22702000,0.21406000,0.21493000,232043197.00000000,1649635199999,51291757.72272000,125881,109807605.00000000,24287144.19997000,0
1649635200000,0.21490000,0.21827000,0.18921000,0.19275000,592728671.00000000,1649721599999,119856948.95121000,302028,281336392.00000000,56893482.57640000,0
1649721600000,0.19279000,0.20713000,0.19101000,0.20154000,436550765.00000000,1649807999999,87140501.52703000,217763,217869182.00000000,43511750.28225000,0
1649808000000,0.20160000,0.20832000,0.19725000,0.20723000,294365174.00000000,1649894399999,59703077.66005000,155549,149644797.00000000,30361286.18623000,0
1649894400000,0.20724000,0.21046000,0.19540000,0.19789000,304143794.00000000,1649980799999,61648779.24388000,143310,148293515.00000000,30065138.53334000,0
1649980800000,0.19789000,0.20237000,0.19737000,0.20153000,179114625.00000000,1650067199999,35846911.02875000,96481,91292898.00000000,18275167.73019000,0
1650067200000,0.20156000,0.20532000,0.19907000,0.20274000,198618170.00000000,1650153599999,40167523.98123000,87996,101289452.00000000,20488756.34706000,0
1650153600000,0.20273000,0.20399000,0.18970000,0.19215000,232772355.00000000,1650239999999,46402668.38198000,107061,114183181.00000000,22780122.72531000,0
1650240000000,0.19215000,0.19647000,0.18048000,0.19481000,499288659.00000000,1650326399999,94402371.07598000,255421,242211194.00000000,45828444.87131000,0
1650326400000,0.19483000,0.20272000,0.19178000,0.19974000,418417740.00000000,1650412799999,82797939.29393000,193323,214169339.00000000,42379391.34037000,0
1650412800000,0.19978000,0.20998000,0.19118000,0.19593000,632951346.00000000,1650499199999,126733217.70862000,273393,313967733.00000000,62874538.09033000,0
1650499200000,0.19590000,0.20224000,0.18512000,0.18933000,477391883.00000000,1650585599999,93508890.50725000,218094,229509227.00000000,44974487.67674000,0
1650585600000,0.18929000,0.19449000,0.18647000,0.19213000,317398161.00000000,1650671999999,60370270.20905000,156686,152946057.00000000,29097382.16987000,0
1650672000000,0.19214000,0.19312000,0.18526000,0.18777000,170603966.00000000,1650758399999,32288165.58412000,108014,80382022.00000000,15213621.83941000,0
1650758400000,0.18773000,0.18959000,0.18410000,0.18667000,183345330.00000000,1650844799999,34362632.47191000,113374,88621624.00000000,16613224.84244000,0
1650844800000,0.18667000,0.18713000,0.17002000,0.18234000,485358472.00000000,1650931199999,86082638.17427000,246858,236189807.00000000,41891068.05162000,0
1650931200000,0.18234000,0.18502000,0.16111000,0.16425000,344091151.00000000,1651017599999,60005270.26395000,179543,162974348.00000000,28424932.46245000,0
1651017600000,0.16426000,0.17443000,0.16351000,0.17273000,265394644.00000000,1651103999999,44914755.08461000,157620,132267333.00000000,22383893.75923000,0
1651104000000,0.17273000,0.17488000,0.16356000,0.16900000,346110902.00000000,1651190399999,58997185.61759000,186757,167161114.00000000,28508366.80379000,0
1651190400000,0.16901000,0.17154000,0.15152000,0.15519000,376009460.00000000,1651276799999,60766323.44335000,194196,181622429.00000000,29329307.14039000,0
1651276800000,0.15522000,0.15774000,0.12000000,0.13155000,573328350.00000000,1651363199999,80862243.78452000,255787,278776292.00000000,39365283.57994000,0
1651363200000,0.13154000,0.14471000,0.12895000,0.14270000,638529656.00000000,1651449599999,87652234.14493000,261729,315320489.00000000,43332672.65694000,0
1651449600000,0.14268000,0.14377000,0.13240000,0.13565000,460623869.00000000,1651535999999,63688553.61677000,208946,227273294.00000000,31427344.65566000,0
1651536000000,0.13565000,0.14446000,0.13250000,0.13662000,430376003.00000000,1651622399999,59676865.24931000,203453,213063467.00000000,29551542.44029000,0
1651622400000,0.13662000,0.16566000,0.13557000,0.16189000,830071882.00000000,1651708799999,122823011.69028000,386742,423427653.00000000,62626143.94020000,0
1651708800000,0.16190000,0.16399000,0.13197000,0.13891000,885905892.00000000,1651795199999,129726051.40407000,378116,433495751.00000000,63387776.78664000,0
1651795200000,0.13894000,0.14798000,0.13266000,0.14375000,745497337.00000000,1651881599999,104451521.35723000,329242,373949098.00000000,52439598.83343000,0
1651881600000,0.14375000,0.14829000,0.13043000,0.13561000,451052791.00000000,1651967999999,62878309.17084000,234104,222141438.00000000,30978112.83266000,0
1651968000000,0.13569000,0.13720000,0.12844000,0.13066000,444884815.00000000,1652054399999,59315289.55629000,209602,217020920.00000000,28948868.59159000,0
1652054400000,0.13068000,0.13334000,0.10100000,0.10300000,1000294545.00000000,1652140799999,117990967.52932000,361725,491680338.00000000,58022647.89798000,0
1652140800000,0.10280000,0.12491000,0.10073000,0.10882000,1349834714.00000000,1652227199999,152033072.63301000,511073,681429146.00000000,76813900.92214000,0
1652227200000,0.10882000,0.11285000,0.05711000,0.06594000,2309076525.00000000,1652313599999,187452901.29031000,718090,1149508377.00000000,93107684.39377000,0
1652313600000,0.06586000,0.07355000,0.04935000,0.06841000,2014169743.00000000,1652399999999,124030754.84639000,482828,1018548776.00000000,62761868.75133000,0
